,name,categories,latitude,longitude,neighborhood,NPU
38,Hilton Garden Inn Atlanta Midtown,Hotel,33.7820119,-84.3903551,,B
39,Exhale Atlanta,Spa,33.78319668972498,-84.38342678561618,,B
40,Empire State South,Southern / Soul Food Restaurant,33.78137439030646,-84.38366194048133,Midtown,B
41,Steamhouse Lounge,Seafood Restaurant,33.783410119759445,-84.38764383317688,,B
47,South City Kitchen,Southern / Soul Food Restaurant,33.78597266565982,-84.38432938566658,,B
0,Dancing Goats Coffee Bar,Coffee Shop,33.77138519612945,-84.36750944597692,,B
1,Historic Fourth Ward Park,Park,33.768890636040695,-84.36489187322505,,B
2,Ponce City Market,Market,33.77247843683812,-84.36583134848193,Old Fourth Ward,B
3,Atlanta BeltLine Corridor over North Ave,Trail,33.77113092564671,-84.36393869262683,,B
4,The Mercury,Restaurant,33.77239191444568,-84.36600496322939,,A
5,Atlanta BeltLine Corridor over Ponce de Leon,Trail,33.773067987113926,-84.36456331004078,,B
6,Google Fiber,Internet Cafe,33.77146958910497,-84.3669290840686,,B
7,Paris on Ponce,Antique Shop,33.77385462330418,-84.3645036191711,,B
8,Brezza Cucina + Pizzeria,Italian Restaurant,33.773325086768445,-84.36533135905407,,B
9,Atlanta BeltLine - Midtown,Trail,33.7752680174787,-84.36518963203,,B
10,Botiwalla,Indian Restaurant,33.77331387225489,-84.36592365940592,,B
11,Biltong Bar,African Restaurant,33.77334803623181,-84.3654624612992,Old Fourth Ward,B
12,Whole Foods Market,Grocery Store,33.7750564038243,-84.36608201998715,,B
13,Eats,Southern / Soul Food Restaurant,33.77357699564474,-84.36729853084321,,B
14,King of Pops,Ice Cream Shop,33.77339531389341,-84.36592224916207,,B
15,Two Urban Licks,American Restaurant,33.768566022668296,-84.3613173199822,,B
16,Atlanta BeltLine Corridor over Ralph McGill,Trail,33.767410876635395,-84.36090230941772,,B
17,New Realm Brewing Company,Brewery,33.769189974710905,-84.36193237426437,Poncey-Highland,B
18,The Book House Pub,Pub,33.773989955367,-84.3629651669624,,B
19,Historic Fourth Ward Skatepark,Skate Park,33.76524355909233,-84.36058044433594,,B
20,Bantam Pub,Bar,33.7663166,-84.3629763,,B
21,Tiny Lou’s,French Restaurant,33.77362877491022,-84.3614814437252,,B
22,Gusto!,Fast Food Restaurant,33.774086454078116,-84.36176552370509,,B
23,Green's Beverages - Ponce De Leon,Liquor Store,33.77361965390092,-84.3629681803913,,B
24,Atlanta BeltLine Corridor under Freedom Pkwy,Trail,33.764226278306246,-84.35959870297054,,B
25,Queen of Cream,Ice Cream Shop,33.761307922333,-84.3645763416537,,B
26,Highland Bakery,Bakery,33.76132139326744,-84.36610878714136,,B
27,King Of Pops,Dessert Shop,33.76394680389022,-84.3586937194679,,B
28,Freedom Park Trail at the Atlanta BeltLine,Trail,33.764124782578016,-84.35937792997717,,B
30,Victory Sandwich Bar,Sandwich Place,33.76410324085391,-84.35778093816978,,B
31,Fellini's Pizza,Pizza Place,33.77365351625769,-84.35759556524337,,B
32,Atlanta BeltLine Corridor under Highland Ave.,Trail,33.761363656237364,-84.36167478561401,,B
33,Trader Joe's,Grocery Store,33.77962484449945,-84.36798914378377,,B
34,Melrose & McQueen Salon,Salon / Barbershop,33.763688482372,-84.35878337252012,,B
35,Unique Nails,Cosmetics Shop,33.77901925567416,-84.3674682356626,,B
37,Jackson Street Bridge,Bridge,33.76018404175979,-84.37430530786514,,B
38,bartaco Inman Park,Mexican Restaurant,33.7624992,-84.3585815,,B
39,Ladybird Grove & Mess Hall,American Restaurant,33.75968473532744,-84.36417242003067,,B
40,Atlanta BeltLine Eastside Trail,Trail,33.78134670247777,-84.36812606938948,,B
41,Kevin Rathbun Steak,Steakhouse,33.75927746913573,-84.36405843052691,,B
42,Après Diem,Wine Bar,33.77909754234698,-84.36742469039203,,B
43,Barcelona Wine Bar Inman Park,Wine Bar,33.76279037962673,-84.35892210960702,,B
44,X3 Sports - Inman Park,Gym / Fitness Center,33.76212326753811,-84.3598860937544,,A
45,Midtown Art Cinema,Movie Theater,33.77905236325514,-84.36735496535694,,B
1,Savage Pizza,Pizza Place,33.767304931891445,-84.34910614160398,,B
2,The Porter Beer Bar,Beer Bar,33.76518298569592,-84.34965203243173,,B
3,Criminal Records,Record Shop,33.76514163165886,-84.34979110960337,,B
4,The Vortex Bar & Grill,Bar,33.766252122969654,-84.34914845415982,,A
5,Kolo Piercing and Body Arts,Tattoo Parlor,33.7649070384313,-84.34996613453688,,B
6,Sevananda Natural Foods,Grocery Store,33.767236754533556,-84.34879959438645,,B
7,Abbadabba's,Shoe Store,33.76591728451129,-84.34902325765229,,B
8,Crystal Blue,Hobby Shop,33.76539484261799,-84.3493807535766,,B
9,Manuel's Tavern,Bar,33.77071737096755,-84.35263646182023,,B
10,Folk Art Restaurant,American Restaurant,33.7666422,-84.3529643,,B
13,King of Pops,Dessert Shop,33.77096401285264,-84.35244945198343,,B
15,Surin of Thailand,Thai Restaurant,33.776578243972246,-84.3525681718616,,B
16,Sweet Auburn Barbecue,BBQ Joint,33.772377925851195,-84.35257814251861,,B
17,Variety Playhouse,Music Venue,33.76375568166995,-84.35105954347158,,B
19,Freedom Farmer's Market,Farmers Market,33.76822890076432,-84.35529604794229,,B
21,Callanwolde Fine Arts Center,Art Gallery,33.78187466445364,-84.34517552351906,,B
24,Jimmy Carter Presidential Library & Museum,History Museum,33.76721968917241,-84.35624257950981,,B
33,The Albert,Bar,33.762007812016584,-84.35771554822975,,B
34,Savi Urban Market,Deli / Bodega,33.76232335433332,-84.35789963508273,,B
37,Murphy's,American Restaurant,33.78232735951359,-84.3546043837499,,B
38,Sotto Sotto,Italian Restaurant,33.76306198669915,-84.3577270571811,,B
39,Bread  & Butterfly,Restaurant,33.76246580642556,-84.35804544032095,,B
40,La Tavola Trattoria,Italian Restaurant,33.78237367769458,-84.35478663728944,,B
41,Fritti,Pizza Place,33.762960166687556,-84.35805004106066,,B
48,YEAH! Burger,Burger Joint,33.78220584595612,-84.35429274480028,,B
4,Fernbank Forest,Nature Preserve,33.777068,-84.323707,,A
6,Fernbank Museum of Natural History,Science Museum,33.773811340332,-84.3275527954102,,B
7,Decatur Yoga & Pilates,Yoga Studio,33.77588259834881,-84.30374866355129,,B
10,Chai Pani,Indian Restaurant,33.7754077404441,-84.30267725424126,,B
12,Druid Hills Golf Club,Golf Course,33.77529765227254,-84.33118408504454,,B
15,Kale Me Crazy,Juice Bar,33.77538194,-84.30150601,,B
16,Farm Burger,Burger Joint,33.7754262,-84.3029152,,B
18,The Marlay House,Pub,33.775515044267344,-84.30332921428858,Downtown Decatur,B
21,Dr. Bombay's Underwater Tea Party,Tea Room,33.76480530874442,-84.3335588041137,,B
23,Pastries a Go Go,Breakfast Spot,33.77590673042204,-84.29983340420469,,B
28,Ted's Montana Grill,American Restaurant,33.775726,-84.298674,,B
29,Taqueria del Sol,Taco Place,33.77579775758775,-84.30233297705311,,B
36,Gato Bizco Cafe,Breakfast Spot,33.76490081702539,-84.33322273240292,,B
40,Dave's Cosmic Subs,Sandwich Place,33.787845783115756,-84.32748973262217,,B
42,Mellow Mushroom,Pizza Place,33.7755651901076,-84.30091349185531,,B
43,Michael C. Carlos Museum of Emory University,Museum,33.79052173638964,-84.3240881424991,,B
46,Eddie's Attic,Music Venue,33.77395709683424,-84.2964252843641,,B
48,Raging Burrito & Taco,Burrito Place,33.774504844114105,-84.29540305862432,Downtown Decatur,B
19,The S.O.S. Tiki Bar,Cocktail Bar,33.7742406279065,-84.29517882152038,,B
21,Brush Sushi Izakaya,Sushi Restaurant,33.77359889687111,-84.29502740146118,Downtown Decatur,B
22,Little Shop of Stories,Bookstore,33.77539170313229,-84.295757803466,,B
24,Cafe Alsace,French Restaurant,33.7755124766816,-84.29548000404334,,B
30,Souper Jenny,Soup Place,33.77557985139781,-84.29689124891158,,B
31,Chick-fil-A,Fast Food Restaurant,33.7730558,-84.2961011,,B
32,Sapori di Napoli,Pizza Place,33.77340699516213,-84.29493250765995,,B
33,Calle Latina,South American Restaurant,33.77488151171143,-84.29505662733548,,B
34,Piece of Cake,Dessert Shop,33.77093218883684,-84.29227938465984,Decatur,B
37,Ebrik Coffee Room,Coffee Shop,33.771013452008056,-84.29216626292113,,B
38,Natural Body,Spa,33.77558874953914,-84.29375734696474,,B
39,Snap Fitness,Gym / Fitness Center,33.76830440247676,-84.29674731336358,,B
40,Sweet Melissa's,Breakfast Spot,33.7751964755549,-84.29579556707462,,B
48,Green Ginger,Asian Restaurant,33.776634015893634,-84.29972934038832,,B
49,Sushi Avenue,Sushi Restaurant,33.77521833555073,-84.30011802109992,,B
10,Southern Sweets Bakery,Bakery,33.780256283408434,-84.26973870835896,,B
12,Kudzu Antiques,Antique Shop,33.7829102749396,-84.27429166090486,,B
13,Your Dekalb Farmers Market,Farmers Market,33.786804303442594,-84.27000271834832,Decatur,B
14,Finders Keepers,Thrift / Vintage Store,33.77625468833765,-84.26917393116489,,B
15,The Beer Growler,Beer Store,33.77577999664215,-84.27143107154089,,B
18,Skip's Chicago Dogs,Hot Dog Joint,33.775901701190655,-84.271014147748,,B
19,The Stratford,Pub,33.776375,-84.267271,,B
20,SecondLife Upscale Resale,Thrift / Vintage Store,33.77676389047968,-84.26722884733466,,B
23,OnStage Atlanta,Theater,33.78339039828614,-84.2720949799194,,B
41,The Corner Pub,Pub,33.773132474102205,-84.28588322338601,,B
45,Wag-a-lot,Pet Store,33.78245158689858,-84.27485409600806,,B
49,LA Fitness,Gym / Fitness Center,33.79151382077446,-84.28664396380577,,B
4,Dijla cafe,Restaurant,33.7853,-84.24305,,A
11,All Island Cafe,Caribbean Restaurant,33.78430961809056,-84.23553895746689,,B
18,Dekalb Nails,Spa,33.786587381293955,-84.23118042381424,,B
19,Royal Caribbean Bakery,Bakery,33.78776144597467,-84.23207238255466,,B
22,QuikTrip,Convenience Store,33.78608005557052,-84.23627182212613,,B
23,King Seafood,Seafood Restaurant,33.79518117014524,-84.22722432422208,,B
28,Church's Chicken,Fried Chicken Joint,33.782653549619695,-84.2375765618883,,B
38,Planet Fitness,Gym / Fitness Center,33.79666025268097,-84.2228709817568,,B
41,form yoga studio,Yoga Studio,33.77826619792739,-84.27758864389709,,B
42,The Original Pancake House,Breakfast Spot,33.79404285536313,-84.2264635475654,,B
43,Dollar General,Discount Store,33.78896045610864,-84.24932539110709,,B
46,Kroger,Supermarket,33.791907,-84.2733783,,B
48,Anthonys Pizza & Pasta,Pizza Place,33.785652067490254,-84.26524012827745,,B
18,Chick-fil-A,Fast Food Restaurant,33.8012541,-84.2117706,,B
22,Nam Dae Mun Farmers Market,Fruit & Vegetable Store,33.79774893977586,-84.22449621014275,,B
25,Conch City,Seafood Restaurant,33.80063842417153,-84.20677390611327,,B
26,Magic Wok,Chinese Restaurant,33.78757207582222,-84.23185278369455,,B
27,Sunshine's Jamaican Restaurant,Caribbean Restaurant,33.80284000741057,-84.19405994183865,,B
28,Starship Enterprises,Smoke Shop,33.788337455697494,-84.23284791278994,,B
29,Club 426,Nightclub,33.799882638399126,-84.21442557537729,,B
30,Panda Express,Chinese Restaurant,33.803069311313536,-84.19338127442931,,B
34,Dairy Queen,Fast Food Restaurant,33.79250166103454,-84.227796583663,,B
37,C & C Beauty & Beyond,Cosmetics Shop,33.80273078640619,-84.19499234088252,,B
38,Family Dollar,Discount Store,33.764455756246754,-84.22206727262713,,B
39,Donnies Country Cooking,Southern / Soul Food Restaurant,33.78812551285117,-84.23486882149662,,B
40,CVS pharmacy,Pharmacy,33.78605764571437,-84.23725242616393,,B
44,Ross Dress for Less,Clothing Store,33.79840329016761,-84.2236712151364,,A
45,Walgreens,Pharmacy,33.79963545118103,-84.22012388706213,,B
46,Wells Fargo,Bank,33.76193004380943,-84.19549316167831,,B
47,Walgreens,Pharmacy,33.76141717333343,-84.19720709323883,,B
48,Big John's Package Store,Liquor Store,33.79888446374823,-84.21953105734123,,B
49,Redbox,Video Store,33.761973,-84.197219,,B
2,Titanz Fitness & Nutrition,Gym,33.82714195489567,-84.49600409647817,,B
3,Roy's Cheesesteaks,Sandwich Place,33.82795079040379,-84.4939781438376,,B
4,Chick-fil-A,Fast Food Restaurant,33.8281988,-84.4926231,,A
5,Whittier Mill Park,Park,33.810467333680464,-84.48500236104411,,B
6,B's Cracklin BBQ,BBQ Joint,33.81211,-84.47189,,B
8,Publix,Grocery Store,33.80560795316074,-84.52544008146235,,B
9,Chicago Pizza,Pizza Place,33.827182240088376,-84.49653253073305,,B
10,Chef Chen,Chinese Restaurant,33.831653184143164,-84.4932624172113,,B
11,Walgreens,Pharmacy,33.8067457,-84.5294234,,B
12,Waffle House,Restaurant,33.81078220273631,-84.47554976387435,,B
13,Monterrey Mexican Restaurant,Mexican Restaurant,33.83149239552933,-84.49300594066779,,B
14,Mexican Taqueria Acapulco,Mexican Restaurant,33.8135431843064,-84.46882289081115,,B
15,Jersey Mike's Subs,Sandwich Place,33.838415,-84.481341,,B
16,Eat.Sleep.Knit,Arts & Crafts Store,33.835398676197144,-84.51647628658975,,B
19,Smoothie King,Smoothie Shop,33.805115,-84.52679,,B
21,Chef La's Fish Fry Seafood Grill & Catering,Seafood Restaurant,33.83128888340907,-84.49322092708904,,B
22,Dunkin' Donuts,Donut Shop,33.80654521760738,-84.53075746073057,,B
23,Wingstop,Wings Joint,33.83844015739285,-84.48142122736544,,B
24,China Inn,Chinese Restaurant,33.805471681799915,-84.52637454882591,,B
25,Marco's Pizza,Pizza Place,33.81903616,-84.46156141,,B
27,Planet Smoothie,Juice Bar,33.818902,-84.461619,,B
28,Enterprise Rent-A-Car,Rental Car Location,33.81605004967491,-84.47934785488542,,B
29,Dollar Tree,Discount Store,33.807236,-84.53052,,B
30,Family Dollar,Discount Store,33.810924,-84.476239,,B
31,RaceTrac,Gas Station,33.82082733053794,-84.45518322035126,Bolton,B
35,Dollar Tree,Discount Store,33.820373,-84.454283,,B
36,Family Dollar,Discount Store,33.806085806917864,-84.52983442672743,,B
37,Subway,Sandwich Place,33.82148627787787,-84.45600451264775,Bolton,B
40,Subway,Sandwich Place,33.80516249042009,-84.52610700626171,,B
47,English Park,Park,33.79009158849771,-84.49549391973625,,B
48,Shell,Gas Station,33.80617177292579,-84.52866188461522,,B
49,Shell,Gas Station,33.81119974,-84.47600603,,B
1,Scofflaw Brewing Co.,Brewery,33.81377158089146,-84.44504515506983,,B
2,Westside Pizza,Pizza Place,33.81934436003306,-84.4520721938739,,B
3,Nuevo Laredo Cantina,Mexican Restaurant,33.80942348691137,-84.43689782737995,Bolton,B
4,Henri’s Bakery & Cafe,Bakery,33.81781812769977,-84.44783365268786,,A
5,Publix,Grocery Store,33.819666303723146,-84.45060154062435,Northwest Atlanta,B
6,Hankook Taqueria,Taco Place,33.81144449101696,-84.43160027846834,,B
7,Atlanta Brewing Company,Brewery,33.81852406780174,-84.43481629950841,Underwood Hills,B
11,Piece of Cake Inc.,Cupcake Shop,33.81234481315489,-84.43037252326278,,B
12,Michael C. Carlos Dance Centre - Atlanta Ballet,Dance Studio,33.80107329188086,-84.43510592827174,Northwest Atlanta,B
17,Cafe at Pharr - Westside,Café,33.80687532013558,-84.4342503133847,,B
19,Das BBQ,BBQ Joint,33.811486221910954,-84.42552166757224,,B
24,K-9 Coach,Pet Service,33.835940602617896,-84.47247770058596,,B
25,K&G,Men's Store,33.802263824147516,-84.42750022382147,,B
26,Second Self Beer Co,Brewery,33.805417343122365,-84.43022496812992,,B
27,PC&E,Electronics Store,33.81621012232106,-84.43419981292001,,B
35,Depalma's Porch,Italian Restaurant,33.81149665316039,-84.42498909119668,,B
36,Johnny's Pizza,Pizza Place,33.80793815040008,-84.43447179512384,,B
37,Restaurant Depot,Kitchen Supply Store,33.79571959170019,-84.42617232708325,,B
38,Verde Taqueria,Taco Place,33.81155537859777,-84.42445211008399,,B
40,FIGO Pasta - Upper Westside / Buckhead,Italian Restaurant,33.81137561930239,-84.42586859370033,,B
41,Le Fais do-do,Event Space,33.79812422037023,-84.4263670666966,,B
42,Big Easy Grille,Cajun / Creole Restaurant,33.81148371658365,-84.42480874011171,,B
44,J's Cigars,Smoke Shop,33.81212060353355,-84.42610581639413,,A
45,ssam burger,Burger Joint,33.811954529400865,-84.42597134819997,,B
47,Anya Bridal,Bridal Shop,33.79933219999999,-84.4324419,,B
10,Crossfit North Atlanta,Gym,33.80163,-84.42111,,B
21,FLiP Burger Boutique,Burger Joint,33.798325512447946,-84.41591853534331,Berkeley Park,B
23,Nail Spa Salon,Salon / Barbershop,33.80993709330667,-84.4161458817102,Buckhead,B
24,Monday Night Brewing,Brewery,33.79497624180679,-84.40998177521644,,B
29,Atlanta Food Truck Park & Market,Food Truck,33.80560299865953,-84.41274498180364,,B
31,La Parrilla,Mexican Restaurant,33.80328,-84.41193,,B
32,Fellini's Pizza,Pizza Place,33.8091892455575,-84.41275926814139,,B
37,Doguroo,Pet Store,33.79419784789974,-84.40946266922106,,B
42,Starbucks,Coffee Shop,33.80423,-84.412814,,B
45,Ginya Izakaya,Japanese Restaurant,33.80071870692802,-84.4082916146269,Berkeley Park,B
47,QuikTrip,Convenience Store,33.800002264952155,-84.41658242847173,,B
48,Atlanta Rocks! Indoor Climbing Gym,Gym / Fitness Center,33.81110987653596,-84.42029237509969,,B
18,T.J. Maxx,Department Store,33.8024677,-84.4111027,,B
19,PetSmart,Pet Store,33.803431,-84.411349,,B
21,HEAT,Gym,33.792256600719284,-84.40426137385164,,B
24,Stoddard's Range and Guns,Gun Shop,33.79299464363589,-84.40380429743904,,B
26,Chick-fil-A,Fast Food Restaurant,33.8076542,-84.4130693,,B
31,Willy's Mexicana Grill #16,Burrito Place,33.80716053302221,-84.41311816000876,,B
35,Flying Biscuit Cafe,Breakfast Spot,33.810823,-84.415545,,B
36,Taqueria del Sol,Taco Place,33.78710555488202,-84.41242984245683,Northwest Atlanta,B
42,Atlanta BeltLine Northside Trail,Trail,33.80560995961696,-84.40069428261972,,B
43,Malaya,Malay Restaurant,33.80992974955863,-84.41641808404029,,B
48,Sid Mashburn,Men's Store,33.786672876149474,-84.41240960580275,,B
0,Tuk Tuk Thai Food Loft,Thai Restaurant,33.80165694584953,-84.39246448272368,,B
1,Egg Harbor Cafe,Breakfast Spot,33.80517050118679,-84.39390459884065,Buckhead,B
2,R. Thomas' Deluxe Grill,Vegetarian / Vegan Restaurant,33.804325626263264,-84.39364889827914,,B
3,Cirque Du Soleil - Luzia,Circus,33.7947220665901,-84.39522807966225,,B
4,Kilwin's Chocolates & Ice Cream,Ice Cream Shop,33.79300237532267,-84.39746063575402,,A
5,Center for Puppetry Arts,Performing Arts Venue,33.79287075272676,-84.38968996457186,,B
6,Land of a Thousand Hills Coffee,Coffee Shop,33.793308532199426,-84.39585864139963,,B
8,Nan Thai Fine Dining,Thai Restaurant,33.791736335961396,-84.3894102298275,,B
11,High Museum of Art,Art Museum,33.78954635783294,-84.38594991375872,Midtown,B
12,Atlanta Symphony Hall,Concert Hall,33.788659788486676,-84.3854777951624,,B
13,Alliance Theatre,Theater,33.78937707752748,-84.38520344090486,,B
16,SweetWater Brewing Company,Brewery,33.808460710726536,-84.38124867077016,,B
17,CamiCakes,Cupcake Shop,33.814837355811086,-84.3914270902403,,B
18,Yayoi Kusama - Infinity Mirrors,Exhibit,33.78950219741188,-84.38593916322293,,B
20,The Woodruff Arts Center,Performing Arts Venue,33.78937857838335,-84.38464754667028,Midtown,B
22,Houston's,Steakhouse,33.81337973338016,-84.39261856207878,,B
23,Atlanta BeltLine Trailhead @ Bobby Jones Golf Course,Trail,33.81297627849815,-84.39847898287644,,B
24,Four Seasons Hotel Atlanta,Hotel,33.78672630126971,-84.3853613637189,,B
26,Lure,Seafood Restaurant,33.78497213865395,-84.38440813599914,,B
31,Joy Cafe,Southern / Soul Food Restaurant,33.7849213025906,-84.38292239291412,,B
34,Tabla,Indian Restaurant,33.78453114744115,-84.38506684996106,,B
36,Atlanta Botanical Garden,Botanical Garden,33.79011152636887,-84.3730232287856,Piedmont Park,B
41,Piedmont Driving Club,Golf Course,33.78786836629751,-84.37726378440857,Piedmont Park,B
